,DATE,gdp_percent_change,inflation_percent_change,unemployment_percent_change,Slope,LongTermRate,ZeroCouponYield1Y,ZeroCouponYield2Y,ZeroCouponYield3Y,ZeroCouponYield4Y,ZeroCouponYield5Y,ZeroCouponYield6Y,ZeroCouponYield7Y,ZeroCouponYield10Y,InstantaneousForwardRate1Y,InstantaneousForwardRate2Y,InstantaneousForwardRate3Y,InstantaneousForwardRate4Y,InstantaneousForwardRate5Y,InstantaneousForwardRate6Y,InstantaneousForwardRate7Y,InstantaneousForwardRate10Y,Recession
11,1962-05-31,0.4513038429541783,-0.6723918669767093,-0.49346086146387846,0.4549484472351509,0.162578055560455,0.17865660810636796,0.19742514085137652,0.21169687704042017,0.22138562489337846,0.2270881697361929,0.23013181074905137,0.231659497028513,0.24129291566757635,0.20209304782506848,0.23492332560917406,0.2508677076572283,0.2532994918014201,0.24965185269139123,0.24330288513947634,0.2357884817187096,0.25956967580189355,0
12,1962-06-30,0.44660939079558043,-1.2985202001534457,0.0652326962622059,0.45373404402220957,0.17226930533565551,0.17978667704087706,0.1958439314428621,0.21018035865087897,0.22091950573631614,0.22799173760138663,0.23245379018708628,0.23533198817091724,0.24067457647362947,0.1978210602892023,0.23155115808787097,0.25167814995579785,0.2583478829356564,0.25821233178675823,0.2545698887531433,0.24906671566956964,0.26627197909733674,0
13,1962-07-31,0.4419531068994809,-0.8812048895387483,-0.5036189260019059,0.46548223619149964,0.16673085250407454,0.19306764580136085,0.21089877932300294,0.2253680688671376,0.23485739781994258,0.240128571604877,0.2426895368593342,0.24376402742365919,0.251634606313849,0.21242005033672592,0.24891095626326945,0.26451896863667185,0.26520280279079983,0.2600222876009948,0.25264182067638585,0.2445006489279314,0.26940246718033106,0
14,1962-08-31,-0.39067346702825656,-0.35937962510042815,1.8033904312709712,0.45695359021727505,0.175127299557081,0.18668823758858735,0.2004694843059325,0.21434271449122272,0.225328117763909,0.232821898034564,0.23766980799085052,0.24084199489896665,0.2437556944652425,0.20091892809320203,0.2337990540265158,0.2558992751661029,0.2644243046993739,0.2652829897899622,0.26192333649685046,0.2563045703499178,0.2719038029499075,0
15,1962-09-30,-0.3910114029092076,0.4727006813679424,-0.4836592200398849,0.4591395399613972,0.17355788617745463,0.18031407159418233,0.19562935006876342,0.2121933032522588,0.22504111159523071,0.23350198109324033,0.238716418123249,0.2419155282447232,0.2429509378035329,0.19358016118635438,0.23476606959910146,0.2613513620670609,0.2700662196161911,0.2692756175861095,0.26399372139378646,0.25678044661472854,0.2749917578298973,0
16,1962-10-31,-0.3913485951796923,-1.400354425068618,-1.0521544188770946,0.45280175022897584,0.1759828981313944,0.17571895571657922,0.19037250828958993,0.20588738742966772,0.21853867026930082,0.22745889483334442,0.2334462465865894,0.23750124901286065,0.2382315335486094,0.19006844503075682,0.22675740176592593,0.2530042890601091,0.2644191020951591,0.2668655784190156,0.2642039711010841,0.25877765604656433,0.27232639102446937,0
17,1962-11-30,0.3227141949254509,-0.9856114008197678,1.8033904312709712,0.4541525938642265,0.17479140841575863,0.18127429671065257,0.1956065346538142,0.2095641348997189,0.22055971708206526,0.22810105546869025,0.23305191255744018,0.23637162603249276,0.24016970135637675,0.19662435982573376,0.22939710920292522,0.25117046472595955,0.25975986805230467,0.26100869701350793,0.2581923417367855,0.2531366818422598,0.26823565610618594,0
18,1962-12-31,0.3190091263134859,-0.9856114008197678,-1.0325511363419757,0.4608618735862264,0.1697435107353181,0.18297557663679387,0.19521485916085962,0.208274216603302,0.21857679172083427,0.22544188722853326,0.22973117476154792,0.23243408935091506,0.23889439955558647,0.1947682591603922,0.22648256389315585,0.24753391671958805,0.254853757653602,0.254734886006287,0.2507749365746288,0.24488576417587657,0.26272904886624304,0
19,1963-01-31,0.3153308389026152,-0.3626777534932476,1.2029359407904294,0.4646126697623952,0.16313296051568035,0.1823428648102711,0.1982312484396139,0.2119204464727716,0.2213237814209429,0.22685114363770453,0.22981158155218812,0.2313251498569567,0.24123474669952147,0.19915571815521801,0.23359151620025312,0.24992691377153434,0.2522647770609649,0.24873771213206836,0.24269996265053212,0.23555149049789323,0.25876529976749396,0
20,1963-02-28,0.3510779365898258,-0.5711408736750057,1.1630165288663874,0.45316469284510774,0.1689040073220264,0.17548994338964552,0.1952584959258725,0.21199132045030986,0.22384298938655342,0.23118656785506214,0.23544513764474362,0.23788496241285403,0.24244677247393467,0.19756740368199632,0.23753951298488254,0.2589154293986362,0.2639395443534571,0.2612944670925226,0.255267562121515,0.24782700496335955,0.26912564017454244,0
21,1963-03-31,0.34716464862907553,-0.675166449182139,-0.9953381248657492,0.45068089984988935,0.17192412519374348,0.17967589161947348,0.19835861852542658,0.21371095283659633,0.22485806179135687,0.23204314400183473,0.2364505738363437,0.23917854191320512,0.24367076094775517,0.20196731648598018,0.23728641718172608,0.2572368843352558,0.2632719620516048,0.2623128472745917,0.2578018813436361,0.25148248552849106,0.26988910781406067,0
22,1963-04-30,0.34328042601628583,-1.2957510966556784,0.0652326962622059,0.4534341910825337,0.1729502078588792,0.18502498626569852,0.20275639392446093,0.2176907231645361,0.2285448777873028,0.23548869277907436,0.23969519407041534,0.24225753631257937,0.2463889463948197,0.20567916544699089,0.24049308636809016,0.2601510046120009,0.26581426472449493,0.26454151892388184,0.25982874235210457,0.2534052850586974,0.2720886672394707,0
23,1963-05-31,1.357914029284133,-0.675166449182139,1.1630165288663874,0.46152556057459726,0.16619182318985698,0.1826364859651079,0.2001469670852126,0.21578198987548336,0.22668570489428194,0.23314470332928378,0.23661073386411757,0.23836540781927176,0.24497010933770239,0.20066689013447875,0.23961902461536952,0.2595458930477132,0.2627990572697474,0.25869570040143186,0.25166617921918827,0.24359346097982534,0.2670464230888318,0
24,1963-06-30,1.3429492839500254,0.04818758529993452,-1.5256235357425951,0.46426535252099005,0.16924411946361673,0.18823839747184182,0.20534078793825516,0.2213732733689135,0.23256988288541627,0.2391647593563233,0.24267713947140462,0.2444386309604731,0.24925736691276876,0.2044433163248553,0.24542335238991517,0.2663585853461008,0.2695514600746469,0.2651064317046845,0.2577894341773705,0.24954057269394367,0.2730707945414618,0
25,1963-07-31,1.3282007384483485,-0.16127407272248784,0.0652326962622059,0.47205579565250294,0.16575683452224388,0.20204256872252557,0.21862744659465969,0.23209803531513828,0.2405457248586788,0.24485917844391475,0.24660296535364068,0.24700281639609492,0.2564177194385469,0.2192870384017535,0.25458546711603347,0.2678966912429992,0.26648620489383545,0.259913316673008,0.2517267778725426,0.24314615284053673,0.2699890139020517,0
26,1963-08-31,-0.08527604108152034,-0.36897001297132925,-1.0521544188770946,0.4725158281377469,0.16447667480097936,0.20712403022858805,0.2219656907566182,0.2335000142159666,0.2407192558407119,0.24432219067482075,0.24564990220450306,0.24578887906896765,0.2567961290572023,0.22398711278492386,0.25327646592077635,0.26422368448358735,0.26266410889580055,0.2565055438701169,0.24871012283128507,0.24038775288650224,0.2668863277716781,0
27,1963-09-30,-0.08661445293239918,-1.2933304951085998,0.6446186079317945,0.46728854127094493,0.17091422896963526,0.21150650621075237,0.22467131246349387,0.2358335422729888,0.24360799330364524,0.24806397804060515,0.2502589472332426,0.2511831845920494,0.259036221363458,0.226910302309585,0.2536294678228362,0.26729960547479054,0.26889772510788584,0.2649957761385349,0.258623789025425,0.25116866476329835,0.27383133755664657,0
28,1963-10-31,-0.08794703936694603,-0.6775918008349978,0.0652326962622059,0.4713558647474911,0.17119937498773635,0.21376332384965668,0.2253802454913558,0.23649654618225557,0.24444036694180193,0.2490193943423354,0.25126852700020197,0.25220387150272033,0.25942037862833206,0.22571621398749947,0.25346807024014406,0.26843528743762085,0.2704087678906832,0.2664018154456374,0.25980537382540514,0.25214634759330123,0.27502876677614774,0
29,1963-11-30,1.2736218937102086,-0.6778923065309359,1.2029359407904294,0.47962971046756026,0.16821428115824258,0.2209280048366528,0.23211369891774503,0.24222581349970393,0.24881916131497644,0.2521131644927559,0.25327399608732853,0.25331532089574244,0.2629799014138089,0.2318563244261271,0.258864020497089,0.27005005935002224,0.26891678053154555,0.26304718100518637,0.2554333884249301,0.24722949893567178,0.2727090817227937,0
30,1963-12-31,1.2598545464278814,0.03911917286431262,-1.0325511363419757,0.49970672862210147,0.16590889721189683,0.2239722512186619,0.23621510328519138,0.24632783492947272,0.2520762917702106,0.2544405229636365,0.25478539046530796,0.2541464556488166,0.26543632668615774,0.23332491228555066,0.2647835006440838,0.2721501243370501,0.26806023818504304,0.2605859980236659,0.2521260999530271,0.24346526783913194,0.2714896637564333,0
31,1964-01-31,1.2462780572945102,-0.3727641142283454,0.6340843185263177,0.4951013578493153,0.16761708484033258,0.22083086560158838,0.23829664809493428,0.24911250912450708,0.25498448919099037,0.2574024621315892,0.2577865257096945,0.25718143681410777,0.2677662691781229,0.24167354999839072,0.2702993379620427,0.2756783592557387,0.2712562631009936,0.2637666824339882,0.255325588505309,0.2466777665961374,0.2746127500198894,0
32,1964-02-29,0.3198874958326988,-1.291440817237237,-1.0521544188770946,0.7432008072845164,0.16602214881908603,0.22040649003711885,0.23819005588054792,0.24820155931390483,0.25360977901160814,0.25573364253687825,0.2559108621616891,0.25515184955289166,0.2668754536496606,0.24605843546681663,0.2680896214806186,0.27284290648423015,0.26833718349749824,0.26080555270308237,0.2523403297726211,0.24367944959538615,0.2719139488763701,0
33,1964-03-31,0.3162028666872857,-0.679485159565222,0.0652326962622059,1.0,0.16873459075127184,0.23007842983726443,0.24818528483315377,0.25677757296163795,0.2613465162352708,0.2629684529358796,0.2628185628547058,0.2618281121034934,0.27295843448924734,0.2627316138707444,0.27456430988979785,0.27788559523703593,0.2733182535313554,0.2658432867483468,0.25741883569874535,0.2487804632278884,0.2765720581136912,0
34,1964-04-30,0.3125447970628657,-0.8836682609625712,-0.5141532154073826,0.6173749318815379,0.16995819110894597,0.23074627083438062,0.24736851986743785,0.25666113957509173,0.26174819860361415,0.26371449546869197,0.2638054370364181,0.262992647484906,0.2728990190541975,0.2566742304032985,0.27502832455811727,0.2798112594384998,0.2755177721756671,0.26810918760881486,0.25970979847756054,0.2510824519465191,0.27862325676218685,0
35,1964-05-31,0.762811148506078,-0.6798807998498295,-1.1154027463970637,0.46687568836662835,0.1683246736852503,0.22362107349191165,0.24047825575351983,0.25070479317163313,0.2564280271704538,0.25880517449110485,0.2591749798307506,0.2585646373999297,0.26880268019873005,0.2474249096614622,0.27030852288491464,0.2763830982243756,0.2723941834340246,0.2650407067543205,0.2566408855602327,0.24800727711291556,0.2757448629069179,0
36,1964-06-30,0.7552376358535944,-0.680176858235575,0.6787001321844606,0.47106874975402135,0.1671607762513661,0.22526831993130844,0.23935626337776894,0.24882325495888555,0.25434543972762835,0.25666570863616633,0.25701549765531045,0.25639314907296035,0.26725867602798203,0.24427920832649308,0.26631284824414186,0.2733388171241635,0.2698941491142185,0.26274857020177317,0.25441797063574423,0.2458026431840313,0.2733401114475548,0
37,1964-07-31,0.7477422023000679,-0.883898382455003,-1.7397772591072187,0.4681125490179289,0.17382575695445907,0.217753174062904,0.23144605700829113,0.24286281079979147,0.25063698363364856,0.2549802244467956,0.25703551193643237,0.2578273054828871,0.26408549186092684,0.2335940139953554,0.26127102061868895,0.27464642691289803,0.2755785986312131,0.2711294296916887,0.2644174281313315,0.25678152654234243,0.2796159632627106,0
38,1964-08-31,-0.4095778072971566,-0.6805707132878641,0.7037396194224264,0.4694806737508588,0.17748773850692168,0.22131551409394326,0.23219043321313718,0.24255986867997856,0.2502035516877284,0.25484038244539364,0.2573560588591261,0.25865212032893203,0.2636931978517874,0.23301894904371973,0.2583349667020016,0.2727981580797501,0.27574947624968316,0.2731785943219959,0.2679269133632017,0.2613433266144176,0.2810755241290812,0
39,1964-09-30,-0.40987556576431156,-0.6808654406346727,0.6909694808153025,0.47436180487876717,0.170471155541509,0.22760583204327664,0.23888476304765094,0.24814505717785443,0.254224624370163,0.2572533162825801,0.25826764103500316,0.25821899989085967,0.26699518469751504,0.24114545365299675,0.2636992196005922,0.27374718551829047,0.27273917539029735,0.267118531101995,0.2596543388958309,0.25151150491539187,0.276523206347044,0
40,1964-10-31,-0.41017271250663023,-0.5796756593534685,0.0652326962622059,0.4757358126480174,0.16903414097028727,0.2287601738529693,0.23972740815464647,0.24859612728419758,0.2542919914329975,0.2569807295427242,0.2577035184736138,0.2574113617311177,0.26699518469751504,0.2420675844105501,0.26375863222892776,0.27292376958459874,0.27123141342103674,0.2651430693170437,0.2573817437574311,0.24905775905659952,0.27501204953138164,0
41,1964-11-30,1.5647005276893005,-0.0734299628056987,-1.7751696111916897,0.48276455599393203,0.16586836892932408,0.23357586835859143,0.24239701660972596,0.24971806809177036,0.254222744161706,0.2559999967927268,0.2560242413592465,0.2551856414923315,0.26744260063436737,0.24393047635085327,0.2627459800222521,0.26967378233746564,0.26667075251995886,0.2598896117257124,0.2517706948964317,0.2432656554003099,0.2705867536117844,0
42,1964-12-31,1.546588556284632,-0.5813665172262645,1.3688509975187801,0.5255201204640878,0.16500875907475604,0.2386507024632203,0.24706942779779573,0.25373575522080455,0.25741669238355624,0.25848207374976434,0.25793901579678263,0.2566554829988611,0.2699067125984105,0.24628571848590478,0.26666637416586847,0.27103547188109267,0.2664715799505074,0.25892018467492206,0.25044195042308853,0.24177276652148974,0.27025742814537856,0
43,1965-01-31,1.528764140450306,-0.6828158132507396,-0.5605040882908907,0.4822475310584816,0.17986178181762594,0.2347853916244637,0.24156036916077162,0.24939362803412093,0.25490840014592914,0.25780669028312697,0.2589548222491707,0.2592071947588105,0.2673792726900185,0.23948530017064573,0.2617070872324107,0.27217321520059623,0.2720830377647216,0.2677822169720452,0.2618121629824878,0.2551719355123908,0.2773636886649279,0
44,1965-02-28,0.48301641050171107,-0.9856114008197678,1.3422465422697785,0.4728882655155575,0.192847116281935,0.24050886250153716,0.24578192344281574,0.2523736157876436,0.2571916764379321,0.25974923975984143,0.2607752963451692,0.26104225342012616,0.26924085146906307,0.24450902956503615,0.2626442681304211,0.2721366377801895,0.27224569960190304,0.2685510297145388,0.2633265012283967,0.257475097299947,0.2783002137407978,0
45,1965-03-31,0.4780600559308181,-0.6831062194521839,-2.3886370471139444,0.4840951081215507,0.16962586080784967,0.24261173806677755,0.2492242948004041,0.2555141183261507,0.25959102035290155,0.26122756606439246,0.26124930791917883,0.26047404337794106,0.2713189017589419,0.25002337911387124,0.26637073960161534,0.2733573230475511,0.27094639353112077,0.26477992188522215,0.25718006401286037,0.2490832892556121,0.2749974264854347,0
46,1965-04-30,0.4731451022233941,-0.2804422883955512,0.7309101264913915,0.4876093937302004,0.1702439838870881,0.23914653378423145,0.24658410507832135,0.2536851070592548,0.2582211999203789,0.2601638602755408,0.26042461956444735,0.259851116164056,0.27012162598919476,0.24612629267956243,0.26594172460554627,0.27343738882266677,0.2711412262217643,0.26515403231302986,0.2577615795328673,0.24984737152211664,0.27543127970953996,0
47,1965-05-31,1.3806708245654886,0.019525853905050898,-1.2383856049943682,0.49642211480971876,0.16796461938239407,0.23936040703840505,0.24645915640322713,0.25418521407886674,0.25887432207763966,0.26066368459329486,0.26064060030241126,0.25974472210360894,0.27044390952121417,0.2430869266385162,0.2674032922145833,0.27517651631399664,0.2716238145442228,0.2643533797310226,0.2559641893257469,0.24732903080953147,0.2748094210112234,0
48,1965-06-30,1.3653743195264159,0.3169162090532982,0.0652326962622059,0.49589786309495854,0.16912665653616019,0.236463959581678,0.2438432328721134,0.2525076301884685,0.25796036132292655,0.260293116071142,0.2606606463840727,0.2600532859273445,0.269574838038019,0.2393269828115272,0.2666595933730797,0.27634864664913905,0.2734948766319366,0.2664429403268676,0.25812367995008084,0.24951105991389186,0.27648832764251835,0
49,1965-07-31,1.350301211907872,-1.2849585093702658,-1.2950646614755201,0.4914439698912263,0.1696023689263584,0.23583172522524115,0.24374560819138075,0.2525897864172067,0.2582008931004521,0.2606486775719704,0.2610999026242108,0.26055468422038974,0.26982278309462115,0.24027088351327053,0.26696497851393924,0.27699040133104535,0.2743235442752043,0.26732435260873205,0.25901735600478515,0.25040769543290564,0.27727013725920535,0
50,1965-08-31,1.4561928828400865,-1.285242878584683,0.0652326962622059,0.4950136254374123,0.170911688089474,0.24046948250326466,0.24927453346005674,0.25778049298585903,0.26289030336649283,0.26495316827326026,0.26512606480006723,0.26438018817967346,0.27333144275092436,0.2465740151503289,0.2725333009988969,0.28052194500022193,0.2770513968947089,0.2698382230126942,0.261486223983731,0.2528744202099501,0.2799682162573677,0
51,1965-09-30,1.4397695020822077,-0.2858064888600959,-0.6458318317243681,0.4820359738951084,0.19526989367573286,0.24987098551620995,0.2564530656627288,0.2625988709468308,0.26644578432766797,0.26797473296412977,0.26803478320344504,0.26742264012632994,0.2771244722413923,0.2558132096694985,0.2736840984326734,0.2796323067746859,0.27700060534402743,0.27130427506645194,0.2645593924103727,0.25751922341008626,0.2816901254823631,0
52,1965-10-31,1.4235945601780684,-0.6863589632021957,-0.6623682158996965,0.49870830433122093,0.17536217277199073,0.25352000684351816,0.2589896738072603,0.2666021733083305,0.271469627137258,0.2734590237883204,0.27361277424817027,0.2728642793172127,0.28344566863708054,0.2539093004743216,0.2787834967519087,0.2879672088754353,0.2850725468050575,0.2780765265705799,0.2698141802146369,0.2612426725307009,0.2875432448241738,0
53,1965-11-30,1.5777274522090996,0.010951222219736503,-0.6796920472682839,0.5063778270349164,0.17980377593394373,0.25976318812441074,0.2661346870214524,0.2740740038850272,0.27907470935835715,0.28117492964161567,0.2814273567876429,0.2807634186283221,0.2949450075538932,0.2604848966963652,0.2871541178117045,0.29598759382212786,0.2931601596972354,0.28629843840011027,0.2781224876135626,0.2695949994928245,0.2953383413012613,0
54,1965-12-31,1.5594072474252598,0.0078124431589959315,-0.6978609433603832,0.5604564158577757,0.18625110230322,0.28172340043311994,0.2877562449069309,0.2934407137180984,0.2968337682385277,0.29789322146643704,0.29744856527841074,0.29629137347575074,0.31173667999274,0.2862331700642314,0.30386765266265026,0.30900043240454395,0.3053403583036689,0.29836595717879666,0.29021815306394155,0.2817278448671827,0.30780266776642995,0
55,1966-01-31,1.541379548131998,-0.6885199679988653,0.0652326962622059,0.6052220169724796,0.19007458570593472,0.2910182618462991,0.29664584937913824,0.30166457187564183,0.30475250499733764,0.30565566612103257,0.3051260938524811,0.30391657053358473,0.3200167843003774,0.298309381751596,0.3107398394176721,0.31581825256939927,0.31233063807866435,0.30546427432054724,0.2973768504774574,0.2889188584208249,0.3141484575080464,0
56,1966-02-28,-0.37938499714764495,0.993134335135244,-1.4991092651205358,0.7438197127164132,0.19756652042152276,0.2926890992509334,0.3031136631477019,0.31021425331039615,0.31446807142589445,0.3161466210747458,0.31617841261296015,0.3153948462083997,0.32980484878140054,0.3065104877726538,0.3233610531238431,0.32913332655340005,0.3260262560553109,0.31937354738711116,0.3114044397126349,0.3030097716817536,0.3274541690295854,0
57,1966-03-31,-0.37974813440820915,-0.0024066934412509144,0.0652326962622059,0.9677810341466725,0.19695226898253007,0.29214998988158986,0.30272754858540435,0.30961790928861266,0.31375372366503906,0.3153520979488885,0.31532724216670766,0.3145010767180184,0.329117693659357,0.30828246592005343,0.3223989563383464,0.32804317275838574,0.32490353228151786,0.31823330883966927,0.31025450197706195,0.3018546428413116,0.3263689581848885,0
58,1966-04-30,-0.3801104466820675,-0.005462020776409158,0.0652326962622059,0.7351998604641625,0.19077432491035415,0.28981331188425125,0.2966048416482772,0.3020245125579822,0.3053231266372816,0.30636181660933753,0.30592596646396464,0.3047859772336085,0.3205402353774381,0.2994314034460853,0.3119273338239418,0.3170623994202883,0.3136101987209607,0.3067637964311432,0.2986874266867412,0.2902353508969907,0.3154013098882185,0
59,1966-05-31,0.09331003496628135,-0.30163231472459895,0.8885705705589078,0.39704152707036394,0.19285134752220356,0.2980119313942378,0.30249106413603694,0.3071913642733464,0.3101592763532427,0.31101325821980375,0.3104644576274809,0.3092483972022894,0.3253351900112011,0.30310603697861055,0.3154479698547109,0.32075400780487034,0.3174068862199541,0.31061971321138326,0.3025761429740258,0.2941416218165208,0.3190777250956186,0
60,1966-06-30,0.09108042701716591,-0.6931118000019355,-0.7369939505686495,0.3219597807676958,0.19510423410521682,0.3019437848401022,0.30626231042985197,0.31100898874808275,0.3140367215382214,0.31494688956759703,0.31444549302052577,0.3132704220075588,0.32955946593115903,0.3064269497595955,0.3192421756821907,0.3247567102628085,0.32152485242648465,0.31480225826452723,0.30679426592569636,0.2983787864240266,0.32325450131992917,0
61,1966-07-31,0.08886333978465596,-0.3037446640552911,0.0652326962622059,0.4972016937050251,0.2060201915981618,0.31198029802734417,0.31883782401801897,0.32551047636214175,0.3297505387742681,0.33149888903115576,0.33161905514729867,0.3309239516472553,0.3461393411467091,0.3175002891772387,0.3368803122468286,0.34405300395764477,0.34146852201927885,0.3350674850842151,0.32723337237913297,0.3189101600861538,0.3409221782715343,0
62,1966-08-31,0.06858929709767216,0.958376707200817,0.0652326962622059,0.7222248859429422,0.22032252454607387,0.3301800759411227,0.3403457404562295,0.34819978067000595,0.35318750783606756,0.355506206915372,0.35608298385408754,0.3557566079535226,0.37201433378925175,0.3415777586432825,0.3617871075715343,0.36957505077574687,0.36762680695153716,0.3616237230935014,0.3540140072354708,0.3458116893872064,0.364137045866051,0
63,1966-09-30,0.06649650505611741,-0.019571367845638978,-0.7581051780344961,0.819983079378878,0.21804135488126522,0.34560347814364584,0.3471253729833102,0.3515922554739343,0.3548210646492461,0.3560510808842636,0.35588015435156906,0.35500423368737216,0.3755526318544031,0.342753721652141,0.3581498509910614,0.3655296168319529,0.36345700241400636,0.3573882228165925,0.34974247860808466,0.34152087801748576,0.3602761997168782,0
64,1966-10-31,0.06441509726988956,-0.022521110990236026,0.0652326962622059,0.5977013470655811,0.20790722623795074,0.3303573812118326,0.3311758578712854,0.3351009400676661,0.3379033885278928,0.33878758265282816,0.3383310657336567,0.3372232770373177,0.3560832845088922,0.3269953127303961,0.3409715035759088,0.34751632775579183,0.34493097735218003,0.33857318709769724,0.3307673969307892,0.32246013810336727,0.34370792338384676,0
65,1966-11-30,0.12975231864497627,-0.6975638476836529,-0.7803575532268855,0.5223090764542944,0.2121500011072821,0.33146811273464805,0.33420592862202675,0.33946165789229926,0.34303620443446076,0.34442742953264693,0.3443357764071293,0.3435033571802542,0.3614538690882552,0.3288933163141932,0.34771052308723993,0.3550256470524724,0.3526848336814228,0.3464507416274586,0.3387119601435742,0.33044056504990105,0.3507937477274081,0
66,1966-12-31,0.12731315284823633,-0.6018984204998518,1.8033904312709712,0.5837693893901587,0.19762028270493556,0.3111486073888899,0.3129438683499439,0.31696339239988053,0.3196602894513169,0.3203927347200236,0.3197826313914374,0.31853623656977625,0.3354120908694274,0.30976785619554953,0.3235135614262289,0.3292309254496819,0.32612544176283886,0.3194742804166582,0.31150602960551704,0.3031118201766724,0.3274727276427893,0
