DATE,gdp_percent_change,inflation_percent_change,unemployment_percent_change,Slope,LongTermRate,ZeroCouponYield1Y,ZeroCouponYield2Y,ZeroCouponYield3Y,ZeroCouponYield4Y,ZeroCouponYield5Y,ZeroCouponYield6Y,ZeroCouponYield7Y,ZeroCouponYield10Y,InstantaneousForwardRate1Y,InstantaneousForwardRate2Y,InstantaneousForwardRate3Y,InstantaneousForwardRate4Y,InstantaneousForwardRate5Y,InstantaneousForwardRate6Y,InstantaneousForwardRate7Y,InstantaneousForwardRate10Y
1962-08-31,0.1098006239488968,0.1985440105890301,5.555555555555558,-1.5384815609130436,4.3781823380869564,-0.032329177058683545,-0.047701357103444364,-0.046599131239898894,-0.03809366785104851,-0.028048747772433713,-0.018690235292228796,-0.010626426474753647,0.004027317381326112,-0.053218309873318326,-0.05803689995836592,-0.030079616591866087,-0.0025919606424831265,0.0171103296701538,0.029828133538742474,0.03770137507941573,0.05340179678631585
1962-09-30,0.1096801944110659,0.4623513870541718,-1.7543859649122862,-1.451794679368421,4.338947006052631,-0.0333818172646555,-0.023246630901415877,-0.009528603124938195,-0.0011927546639677322,0.0026860323640005568,0.003971122945456651,0.003946003114683183,5.217358939679784e-05,-0.035866921486841674,0.003942617365002121,0.019615851365917036,0.018833216004865205,0.012767486943294104,0.006460907445147601,0.001464712903606058,-0.0047305191585048645
1962-10-31,0.1095600287585263,-0.1314924391847549,-3.5714285714285587,-1.7031285589999998,4.3995723007272725,-0.024895916440642152,-0.025848931925155694,-0.028223829948519796,-0.02705544444808272,-0.023803626008730427,-0.019917366631355682,-0.01616185983212992,0.0008441490039849953,-0.01780137033435658,-0.03252389659064714,-0.029453846804848305,-0.018502128004939333,-0.007609584683893278,0.0006518998987536939,0.006138276540690102,0.025951776538239324
1962-11-30,0.3640301419484792,0.0,5.555555555555558,-1.6495589728947369,4.369785060473684,0.03086678473688753,0.026419664248911845,0.016934225298506078,0.008643039657427964,0.002591139562126976,-0.0015205781601287383,-0.004203793797809552,0.0,0.03383514190051651,0.011080461429406885,-0.0066672900437525495,-0.01555320953788153,-0.01863462739902788,-0.01862750486774234,-0.017231349116874628,-0.02309696936599337
1962-12-31,0.3627097690612979,0.0,-3.508771929824561,-1.38349314,4.24358762635,0.009169674311209075,-0.0019261621111084093,-0.005842125305552948,-0.008407347658881625,-0.010702102016219572,-0.01282448506441769,-0.014715059784234263,-0.06118664649176242,-0.00926584296932198,-0.012100049338669261,-0.01331024970586181,-0.016636063477148855,-0.020340189071370474,-0.02341966093763026,-0.025645792563600667,-0.011241204803346228
1963-01-31,0.3613989398013606,0.197498354180392,3.6363636363636376,-1.2347500932727271,4.078323880681818,-0.003379246642529754,0.014862475083335713,0.016611060368590946,0.011745631517301902,0.005733056225425193,0.0003145600279588212,-0.0042061370531970566,-0.00956041923485762,0.02210748537024987,0.029875072260015845,0.008876840610095194,-0.008927457004857642,-0.019847001455761792,-0.02610728763276604,-0.02977676670584195,-0.06405756760912373
1963-02-28,0.374138110822142,0.1314060446780507,3.5087719298245723,-1.6887355635,4.222600041722222,-0.03672482724944581,-0.014432956652424833,0.00031760348442699815,0.010646626909049939,0.017536586388684494,0.022032156785762647,0.024986047129273325,0.07532581547898465,-0.00783008021100251,0.016110002240101284,0.03304959089066628,0.04062017213183111,0.04239667601407904,0.04172168506682894,0.04036129014203049,0.06701830744769466
1963-03-31,0.3727435352013142,0.0984251968503935,-3.3898305084745783,-1.787233834904762,4.298102984142857,0.023287748300532263,0.015271765484692112,0.007703643858661069,0.004244687177000994,0.0034050965175780323,0.003847373508521823,0.004807079558887706,0.0003921611165667027,0.021861890730182854,-0.0010163961139652011,-0.005974340022815938,-0.0022320609958255133,0.0032986124369029923,0.008076424361306955,0.011552756961092703,0.009849034806705514
1963-04-30,0.3713593173535257,-0.0983284169124965,0.0,-1.678048236095238,4.323755049333333,0.029081455976551096,0.021338364208234983,0.0176923595051528,0.015351845563493782,0.01365040461285938,0.012368186016299854,0.011387132614880224,-0.01714752942959774,0.018048526127866893,0.012890622464807322,0.010434384126448926,0.008519203505230388,0.007195107053191707,0.006407495518248485,0.006007400956796527,0.000978483499520566
1963-05-31,0.7329436638666031,0.0984251968503935,3.5087719298245723,-1.357173708090909,4.154795443136364,-0.012618606843404878,-0.012396627684020944,-0.00833789613655922,-0.007624517136146425,-0.009161246635365439,-0.011614026809250833,-0.014232304547436514,0.01704785056231417,-0.02393965481523086,-0.0034689602241269046,-0.0021443056221501777,-0.010018547723943727,-0.018737984887558623,-0.025639941894802565,-0.030472016398259694,-0.05222536192782401
1963-06-30,0.7276106874354316,0.327761389708292,-5.084745762711873,-1.2485234423,4.2311028451,0.029973497293455553,0.02498404942344501,0.024629694517886325,0.024316571643635765,0.02374632871494531,0.02311045649671839,0.022528522891655633,-0.0047824175454410645,0.01847937593654092,0.023116297739299352,0.024193698331101077,0.022663075975689173,0.020941131324804463,0.01974028197580613,0.019050096837234687,0.05928387827744919
1963-07-31,0.7223547570221367,0.2613524991832872,0.0,-0.9395825679090908,4.143920727,0.07171094800391953,0.06235546694657157,0.046107145595894794,0.03217798799504079,0.021940827988323974,0.014617920156523967,0.009302238788563066,-0.007070799752428636,0.07131762526139829,0.0356645765418675,0.005333197067414197,-0.010059920999839655,-0.0166157444650189,-0.019166569263530886,-0.020100029851795487,-0.05102704576491057
1963-08-31,0.2186349152305089,0.1955034213098727,-3.5714285714285587,-0.9213393385454544,4.1119167355,0.024631229913361086,0.014747112548882058,0.0057616368843822485,0.000678273481310887,-0.0020246141132717055,-0.0034976286078043373,-0.004363280040305062,-5.566900308462408e-05,0.021078540712421878,-0.004919967980241413,-0.012668146939358027,-0.01267128382287308,-0.011087643455654272,-0.00972325856998657,-0.008848528463168748,0.0
1963-09-30,0.2181579457906535,-0.0975609756097561,1.8518518518518376,-1.12863468105,4.27285558005,0.02073239221587908,0.011778721508307388,0.00953503661497379,0.011283435506142858,0.014136344279359836,0.016974017343610814,0.0194738332551867,0.01159951214659971,0.012839071846781236,0.0013333410945666202,0.010744925019784857,0.020931353838117728,0.027933823349748588,0.03226739386498467,0.03489227424963848,0.053178624255942886
1963-10-31,0.2176830529140971,0.09765625,0.0,-0.9673393029565218,4.279984230434783,0.010459584554631585,0.0030503574969600322,0.0026835149105126632,0.003214983050947806,0.003559215576802277,0.00365598555322566,0.0036143680932052558,-0.014317187446018176,-0.005178126707128583,-0.0006088111978556077,0.003925033594494698,0.004969783627706947,0.004500317021987943,0.0037256519634241148,0.003057571518821245,-0.002331013613490196
1963-11-30,0.7029045283212243,0.0975609756097561,3.6363636363636376,-0.6392284258235295,4.2053568892941176,0.032862143251798814,0.028884221064636062,0.023127205446934918,0.01685857759850573,0.01148435747025367,0.007235939388994916,0.003921594157000552,-0.0018510305197040333,0.02676498921594761,0.02036657291529753,0.005558998281030236,-0.004882844059427738,-0.01068909105445115,-0.013734127217183034,-0.015329910435239569,-0.007866443057421124
1963-12-31,0.6979982668956275,0.3248862897985649,-3.508771929824561,0.1569536946190476,4.147722294238095,0.01351874772111672,0.017099715129422766,0.016184241902110097,0.012332211916423752,0.008541276308875911,0.005414090886681322,0.0029210876038017197,-0.00023432617325436222,0.0062347604348489405,0.02189663426712629,0.0071896963663273805,-0.0028169708600441767,-0.00792696028801343,-0.010534172763427052,-0.011918958528974954,-0.04730716509606958
1964-01-31,0.6931600219555634,0.1943005181347157,1.818181818181808,-0.025678697590909,4.190426981863637,-0.013764046429931898,0.008532543702054252,0.010811759338332338,0.010876937875644366,0.010778093342033168,0.010692723646376079,0.010635609778394173,-2.3077869572674103e-05,0.035223794233514294,0.019966331579853946,0.011992894804351728,0.010540683769464376,0.010326180553163589,0.010299309813325497,0.010294670198575773,0.043290195046736146
1964-02-29,0.3630227928405283,-0.0969618616677436,-3.5714285714285587,9.813050557333334,4.150553584277778,-0.0018853606827979874,-0.00043323971264852545,-0.003499017806027016,-0.005086225640360209,-0.0060078542474119034,-0.006612087114748588,-0.007037518029475165,0.0,0.01787082191167344,-0.007842193538977527,-0.009523826754425535,-0.009526881378273622,-0.00951513512366886,-0.009511729453674844,-0.009510403676308177,-0.043941359322164475
1964-03-31,0.3617097041704653,0.0970559689420946,0.0,19.99678025047619,4.218364628238096,0.04305040185779441,0.04064281506998202,0.033056694865864156,0.02877112734512699,0.026203191508530566,0.02451310198648793,0.023313762268505345,0.023575319573952536,0.06675933574224424,0.023160029660360903,0.017100436624399862,0.01641287910369771,0.01634349427735793,0.01633669235328994,0.016335331979401513,0.047055712791989945
1964-04-30,0.3604060804032194,0.0323206205559145,-1.85185185185186,4.823250199818182,4.248954635363637,0.002849911678032946,-0.0031914381335323982,-0.0004344376561885577,0.0014519880574301869,0.0026330388170625607,0.003418290977126315,0.003973954089804721,0.0009626956269443987,-0.022735903880173325,0.00162221478318747,0.006420395024186343,0.00713049401831789,0.0072328603376539125,0.00725117852111401,0.00725333360152125,0.0023396904247110495
1964-05-31,0.5208672200811115,0.0969305331179448,-3.773584905660377,-1.1450069378,4.20811670225,-0.030319308071841133,-0.027009307869841903,-0.02223404434796794,-0.01920329529982212,-0.017281167956582966,-0.01598413375546781,-0.015050686178413986,-0.007032137701076913,-0.03552426116991181,-0.016473901691476445,-0.01135698363379789,-0.010054490577826813,-0.009724397487247849,-0.009643558996928592,-0.00961978923180129,-0.0033402165705538334
1964-06-30,0.5181682515141173,0.0968366688185895,1.9607843137255052,-0.9787252481818182,4.179019268181818,0.007228567096875471,-0.004520211926624884,-0.007183178529467038,-0.0076643332951741305,-0.007663510333889678,-0.007575525397095273,-0.007493613870036553,-0.01705977205538345,-0.012526835981887308,-0.014180023447059042,-0.01020110016281306,-0.008129070817430195,-0.007335398089648559,-0.007053165823120433,-0.006963543231227831,-0.0006081484778284185
1964-07-31,0.5154971091569704,0.0322476620445044,-5.769230769230771,-1.095957506090909,4.345643775363636,-0.03274183525512664,-0.032012844652544614,-0.02291992047197755,-0.01375326059422144,-0.006083984529522635,7.074677147667074e-05,0.00498651372157588,0.017335257359083256,-0.04309045006384482,-0.018150024521062513,0.0044268363000576905,0.018634948100656246,0.027018997205269013,0.03195300388914579,0.0349210078622304,0.01334980767252869
1964-08-31,0.1030636955306363,0.096711798839455,2.0408163265306145,-1.0417026144761905,4.437193307761905,0.016045696446587154,0.003112141367907606,-0.0011922407791067346,-0.0016298508143549606,-0.0005078684961191682,0.0011329911527875325,0.002853623892604018,0.0,-0.0024235087134723,-0.010764853252433815,-0.00622962838586294,0.000549928584672621,0.006432488890348864,0.010867227123445566,0.014020310952527204,0.016268331976088568
1964-09-30,0.1029575836400953,0.0966183574879098,2.0000000000000018,-0.8481345597142858,4.261778745190476,0.02788576444973212,0.027901302737096012,0.022006969993209058,0.01514527934693799,0.00876758045291992,0.0032183924253215146,-0.0014942090684316733,2.025064544786126e-05,0.03433090818344131,0.019881712606152346,0.0032187683015054702,-0.009682607595106751,-0.018901431505474298,-0.02534089208243251,-0.029799483561040008,-0.026179441755158517
1964-10-31,0.1028516900253073,0.1287001287001432,0.0,-0.7936463678095238,4.225853383095238,0.004978511940486818,0.0034167298584713013,0.001739052125318885,0.00024995096655677784,-0.000981856334686837,-0.0019852773239166233,-0.0027904162351489736,0.0,0.003766296594619245,0.00021591049102021032,-0.0027837776274476367,-0.004897120877455641,-0.006280200840508177,-0.007142504853585363,-0.007665541103931917,-0.0022597900039121877
1964-11-30,0.8066360400897254,0.2892030848329119,-5.882352941176472,-0.5149117595555555,4.146709087333333,0.02066651552935861,0.010787782658207234,0.004318012750346822,-0.00025686306627947797,-0.003536067334890536,-0.005921518462447151,-0.007711453816460767,-0.01705977205538345,0.007580137193149428,-0.003679266938764747,-0.01101812325743412,-0.014885650758508229,-0.016806844700689605,-0.01776174369349437,-0.018234400670704587,-0.0439769854006683
1964-12-31,0.8001814878228375,0.1281640499839698,4.166666666666674,1.1806197049545455,4.1252188419545455,0.021337636722252196,0.018679518905847514,0.015396386914148685,0.011850538136733313,0.008980975724401707,0.006792156383499837,0.005132136807590948,0.0,0.009511420126842474,0.014296559826287414,0.004667837565161204,-0.000659907135782789,-0.0031544035759507594,-0.0042821924210789675,-0.004787125873666476,0.0
1965-01-31,0.7938294118245093,0.0960000000000071,-1.999999999999991,-0.5354151042999999,4.4965443872,-0.015912541755238374,-0.021620436254430664,-0.016387384068155875,-0.009197545907062121,-0.002422008953685606,0.003578995911158067,0.008864131047799484,0.01735585905468162,-0.027204089375859053,-0.017830195265360782,0.0038820348373038716,0.018604405134879265,0.028927276313426065,0.03680077924424774,0.0431727027110409,0.05370194176351761
1965-02-28,0.4211569428960837,0.0,4.081632653061207,-0.906569816,4.821177727888889,0.023943129101606786,0.016933707862900382,0.011433981192994436,0.008450165567130519,0.0069831364683159425,0.006391211385721185,0.006318613893482095,-0.007712683906440865,0.02065870373882639,0.0034306287104928224,-0.00012432140116402923,0.0005294443241161684,0.002438990550580389,0.004727330919399142,0.007113766428387791,0.001577109734958615
1965-03-31,0.4193906500555178,0.0959079283887387,-7.843137254901955,-0.4621468623478261,4.240646378043478,0.008591305849212194,0.013578280077948035,0.01191364371292436,0.00880531357364056,0.005277479297975507,0.0016535630520588818,-0.0019442192621038634,0.0031231484673142074,0.022217263892894135,0.01359442162598068,0.004149446389231093,-0.004226843250085821,-0.011934398503454124,-0.019097140737881935,-0.025736658978943727,-0.008996886850157981
1965-04-30,0.4176391106743615,0.2235707441711865,2.127659574468077,-0.3227829714285714,4.256099454142857,-0.014036512519260191,-0.01027459887907567,-0.0068567510133992204,-0.004983203152860716,-0.0037773898622985858,-0.002872130427135744,-0.002135594915296135,-0.0031134247794861736,-0.015360067096046537,-0.001544084993342132,0.00027104099625874234,0.0006365112948978346,0.0011982450101031272,0.0018419601076462566,0.002405251040630274,0.004016586424967938
1965-05-31,0.7410534894645382,0.3186743148502202,-4.166666666666674,0.0266977586,4.19911534485,0.0008786703243823801,-0.0004913000340416307,0.0018877872609659452,0.002387860418141985,0.0017816865424347128,0.0007543596980468248,-0.0003655336165958589,0.0016928298840901412,-0.012166303083805285,0.005268521212826727,0.00588575003609404,0.001575595381557937,-0.0025613554367143188,-0.005682795886862824,-0.007908450846839776,-0.003875606078268312
1965-06-30,0.7356022830772302,0.4129606099110505,0.0,0.0059078266818181,4.228166271681818,-0.01188923097303174,-0.010290903213632241,-0.00632055595736003,-0.0033335446841437077,-0.0013185887590725365,6.99625650382174e-05,0.0010605077222156645,0.006069527197201996,-0.015236076697361045,-0.002666765693649209,0.003943643348848003,0.006099192820175681,0.006701846851431048,0.006866668081164873,0.006906940649412219,0.002301962362203591
1965-07-31,0.730230689453859,-0.0949066751028238,-4.347826086956507,-0.1707175122857143,4.240059080619047,-0.00262639807945797,-0.0003880437113902291,0.00031150512574473765,0.0008802405801471291,0.0012668599229683775,0.0015329340609226971,0.0017214376274770071,0.001679994936334639,0.003884060326144523,0.001097982497397787,0.0021507080006957224,0.0026848730340440774,0.0028081336727348027,0.002822298028241521,0.0028187189971626836,-0.00019737707794198478
1965-08-31,0.7679672376499358,-0.0949968334388762,0.0,-0.0291578487272727,4.272792057818181,0.019316685909171794,0.02198518724766796,0.01967505438221262,0.017146086677023664,0.015317425274388397,0.01402915791843018,0.013111433040326581,-0.0007116569676431928,0.02583642879284187,0.019998399664161726,0.011809838305062437,0.008814543277824605,0.007986632734398258,0.007774932870233897,0.0077327524014285665,0.007905311327189413
1965-09-30,0.7621144483730635,0.221870047543593,-2.272727272727282,-0.5438046977142857,4.881747159142857,0.03841605497282963,0.027930615123478608,0.017911358445845016,0.012780910963284153,0.010589953622052395,0.009995201862280423,0.010292669115213204,0.018739016846951673,0.036917483979868715,0.004052007585576334,-0.0029403152175387914,-0.0001626894940964796,0.004620781488744452,0.009603324301293403,0.014448919062801213,-0.011439396114130918
1965-10-31,0.7563501942622786,0.0948766603415585,-2.3255813953488302,0.1173597889999999,4.3840541679,0.014358877199150966,0.009601397092694475,0.014619620473497186,0.017831340187786537,0.01901987506839853,0.018977910436944967,0.01822161347111817,0.0017233523081863211,-0.00733668752334693,0.017882741799603474,0.027628659450177562,0.02585926858843557,0.02124696826132988,0.016264459744534943,0.01141782239565492,0.015276355253543539
1965-11-30,0.8112784371384407,0.3159557661927437,-2.3809523809523947,0.4215053948421053,4.495094239842105,0.02421912175712526,0.02678762076573471,0.02689313699520235,0.02652015380123851,0.02625980204201417,0.02609225387748282,0.02597733207674513,0.06468455410321239,0.02552624625196076,0.028838661308721036,0.02587130382677727,0.025256362466278937,0.02525840517400524,0.02530406392635931,0.025322975824977112,0.04212577948892848
1965-12-31,0.8047496765397399,0.3149606299212681,-2.439024390243893,2.5660671634545453,4.656277389409091,0.08317563010352758,0.07894733272596155,0.06788050132543844,0.06032878715631096,0.05544202831069289,0.0521332349338699,0.04977270774776521,0.02451535469431887,0.0974660010360533,0.05596782800928768,0.04091685687580093,0.03709986610516958,0.036159111910938124,0.03592980069426477,0.035876430636597956,0.0182381560034508
1966-01-31,0.7983251574176675,0.0941915227629541,0.0,4.341309431333333,4.751864467666667,0.032501514948693355,0.030083798543781404,0.026992440455233968,0.02536997260630436,0.024389974239056977,0.0237448868872574,0.023282671151855894,-0.0006653022293533484,0.041652845900067126,0.02179286881826492,0.020594901633449236,0.02053014180935442,0.02052715309280484,0.02052715309280484,0.02052715309280484,0.04467838547152847
1966-02-28,0.1138234886371103,0.6273525721455453,-5.000000000000004,9.837594113684212,4.93916282368421,0.005658537183796719,0.021248837971237666,0.027324311456564443,0.03035649484949232,0.03217825793039597,0.03338953096314068,0.03425017244519135,0.06268816940356925,0.02715584886068778,0.039170372867649794,0.03940981272733457,0.03941424311923214,0.03941424311923214,0.03941424311923214,0.03941424311923214,0.018928906618797425
1966-03-31,0.1136940780710471,0.3117206982543585,0.0,18.71909228391304,4.923806538782609,-0.0018155002510700236,-0.0012421162719709056,-0.0018551910027058138,-0.0021662355379774567,-0.002361018260090053,-0.0024883380777117603,-0.0025786122319226834,0.0,0.005712325963604048,-0.002873350287786791,-0.003104286187916472,-0.0031085353491362433,-0.0031085353491362433,-0.0031085353491362433,-0.0031085353491362433,-0.005581798255016146
1966-04-30,0.113564961435153,0.3107520198881275,0.0,9.49576186635,4.76935794655,-0.007883289800480364,-0.01972101915444968,-0.023666512465585376,-0.025621002601802667,-0.026778896077248926,-0.027552541654384033,-0.028101472995090027,-0.05977123973050913,-0.028371104790748225,-0.03136414731300452,-0.031365857965959476,-0.031365857965959476,-0.031365857965959476,-0.031365857965959476,-0.031365857965959476,-0.012279111720859937
1966-05-31,0.2822775235679531,0.2168525402726162,2.631578947368429,-3.9143778789523807,4.821283508857142,0.027879603112927143,0.019340730048250654,0.016493999969568796,0.015083760073341335,0.014236244709503687,0.013677925190952678,0.013281017575175857,0.02862406688165775,0.012122563093887706,0.010886294985960498,0.010886294985960498,0.010886294985960498,0.010886294985960498,0.010886294985960498,0.010886294985960498,0.0006961705223158532
1966-06-30,0.2814829604379287,0.0927357032457498,-2.564102564102566,-6.891849113409091,4.877605669818181,0.013007712605050514,0.012156308577481179,0.011989149363600626,0.011913891994134174,0.011870319382739858,0.011835995383207232,0.011813422707254162,0.03439250926696347,0.010824423651896398,0.011605865763025802,0.011676574928819239,0.011680346084328441,0.01168128887320563,0.01168128887320563,0.01168128887320563,0.005177188858529691
1966-07-31,0.2806928578718892,0.2161828289067413,0.0,0.05761304565,5.1505045898,0.03277734072105587,0.04004930251551486,0.04500200564947998,0.047714034001040684,0.04936218212989418,0.05046136612914531,0.05124625302837438,0.04647354477347898,0.035706739694554734,0.05333324634923042,0.055640928627076924,0.05591581925537148,0.055944562951448784,0.05594866332486248,0.05594866332486248,0.06386436482565716
1966-08-31,0.2734678096302678,0.6163328197226425,0.0,8.98122117752174,5.508062891130435,0.05755065152918393,0.06585877386535732,0.06737881513226474,0.06792397968946706,0.06822791842471232,0.06842971581861046,0.06857238932582455,0.046337014218987393,0.07496276965920656,0.07149857378954949,0.06971395953225823,0.06945597164827721,0.06942755187697158,0.0694233991634412,0.0694233991634412,0.05738023295113481
1966-09-30,0.2727220027429755,0.3062787136294043,-2.631578947368407,12.85795850509524,5.451033652952381,0.0461172243886141,0.019476987739948548,0.009438440456277952,0.004433182260638269,0.0014496081049653053,-0.0005310111134255724,-0.001944267853358772,-0.019837353897119825,0.0034059245707718233,-0.009744551731401097,-0.01033003269067645,-0.010352687591483223,-0.010354249960203288,-0.010354249960203288,-0.010354249960203288,-0.021383804648478666
1966-10-31,0.2719802527506143,0.3053435114503955,0.0,4.04306679005,5.1976804529,-0.04357739865555699,-0.04494544592648153,-0.04545263542523059,-0.04570892354050282,-0.04586213387152427,-0.04596823406952277,-0.04603863997069946,-0.012974604051687266,-0.045485928639819484,-0.046475286031394614,-0.046477120545951545,-0.046477120545951545,-0.046477120545951545,-0.046477120545951545,-0.046477120545951545,-0.022434036475817543
1966-11-30,0.2952644381596592,0.0913242009132453,-2.7027027027027084,1.0532812818421051,5.303749817789473,0.003319417590829321,0.008940520467573876,0.012591117410232,0.014532325409101432,0.01570296404045468,0.01648665322762488,0.017045186746468488,0.015139671597858229,0.005739570494595947,0.01912077322128769,0.02031962306295987,0.02040063078689447,0.02040771896273852,0.02040771896273852,0.02040771896273852,0.025709577494917868
1966-12-31,0.2943951938445988,0.1216545012165504,5.555555555555558,3.4905756022380947,4.940506881238095,-0.06052387265331216,-0.06217987011068571,-0.06415362667134705,-0.06523522337516496,-0.06588494906587683,-0.06632020575499087,-0.06662922920022107,-0.06096284604029023,-0.057505411979947296,-0.06736648964093084,-0.06840843930957641,-0.06848149880301102,-0.0684879695174283,-0.0684879695174283,-0.0684879695174283,-0.0777947894108384
