DATE,gdp_percent_change,inflation_percent_change,unemployment_percent_change,Slope,LongTermRate,ZeroCouponYield1Y,ZeroCouponYield2Y,ZeroCouponYield3Y,ZeroCouponYield4Y,ZeroCouponYield5Y,ZeroCouponYield6Y,ZeroCouponYield7Y,ZeroCouponYield10Y,InstantaneousForwardRate1Y,InstantaneousForwardRate2Y,InstantaneousForwardRate3Y,InstantaneousForwardRate4Y,InstantaneousForwardRate5Y,InstantaneousForwardRate6Y,InstantaneousForwardRate7Y,InstantaneousForwardRate10Y,Regime
1963-04-30,0.3713593173535257,-0.0983284169124965,0.0,-1.678048236095238,4.323755049333333,0.029081455976551,0.0213383642082349,0.0176923595051528,0.0153518455634937,0.0136504046128593,0.0123681860162998,0.0113871326148802,-0.0171475294295977,0.0180485261278668,0.0128906224648073,0.0104343841264489,0.0085192035052303,0.0071951070531917,0.0064074955182484,0.0060074009567965,0.0009784834995205,4
1963-05-31,0.7329436638666031,0.0984251968503935,3.5087719298245723,-1.357173708090909,4.154795443136364,-0.0126186068434048,-0.0123966276840209,-0.0083378961365592,-0.0076245171361464,-0.0091612466353654,-0.0116140268092508,-0.0142323045474365,0.0170478505623141,-0.0239396548152308,-0.0034689602241269,-0.0021443056221501,-0.0100185477239437,-0.0187379848875586,-0.0256399418948025,-0.0304720163982596,-0.052225361927824,4
1963-06-30,0.7276106874354316,0.327761389708292,-5.084745762711873,-1.2485234423,4.2311028451,0.0299734972934555,0.024984049423445,0.0246296945178863,0.0243165716436357,0.0237463287149453,0.0231104564967183,0.0225285228916556,-0.004782417545441,0.0184793759365409,0.0231162977392993,0.024193698331101,0.0226630759756891,0.0209411313248044,0.0197402819758061,0.0190500968372346,0.0592838782774491,4
1963-07-31,0.7223547570221367,0.2613524991832872,0.0,-0.9395825679090908,4.143920727,0.0717109480039195,0.0623554669465715,0.0461071455958947,0.0321779879950407,0.0219408279883239,0.0146179201565239,0.009302238788563,-0.0070707997524286,0.0713176252613982,0.0356645765418675,0.0053331970674141,-0.0100599209998396,-0.0166157444650189,-0.0191665692635308,-0.0201000298517954,-0.0510270457649105,4
1963-08-31,0.2186349152305089,0.1955034213098727,-3.5714285714285587,-0.9213393385454544,4.1119167355,0.024631229913361,0.014747112548882,0.0057616368843822,0.0006782734813108,-0.0020246141132717,-0.0034976286078043,-0.004363280040305,-5.566900308462408e-05,0.0210785407124218,-0.0049199679802414,-0.012668146939358,-0.012671283822873,-0.0110876434556542,-0.0097232585699865,-0.0088485284631687,0.0,4
1963-09-30,0.2181579457906535,-0.0975609756097561,1.8518518518518376,-1.12863468105,4.27285558005,0.020732392215879,0.0117787215083073,0.0095350366149737,0.0112834355061428,0.0141363442793598,0.0169740173436108,0.0194738332551867,0.0115995121465997,0.0128390718467812,0.0013333410945666,0.0107449250197848,0.0209313538381177,0.0279338233497485,0.0322673938649846,0.0348922742496384,0.0531786242559428,4
1963-10-31,0.2176830529140971,0.09765625,0.0,-0.9673393029565218,4.279984230434783,0.0104595845546315,0.00305035749696,0.0026835149105126,0.0032149830509478,0.0035592155768022,0.0036559855532256,0.0036143680932052,-0.0143171874460181,-0.0051781267071285,-0.0006088111978556,0.0039250335944946,0.0049697836277069,0.0045003170219879,0.0037256519634241,0.0030575715188212,-0.0023310136134901,4
1963-11-30,0.7029045283212243,0.0975609756097561,3.6363636363636376,-0.6392284258235295,4.2053568892941176,0.0328621432517988,0.028884221064636,0.0231272054469349,0.0168585775985057,0.0114843574702536,0.0072359393889949,0.0039215941570005,-0.001851030519704,0.0267649892159476,0.0203665729152975,0.0055589982810302,-0.0048828440594277,-0.0106890910544511,-0.013734127217183,-0.0153299104352395,-0.0078664430574211,2
1963-12-31,0.6979982668956275,0.3248862897985649,-3.508771929824561,0.1569536946190476,4.147722294238095,0.0135187477211167,0.0170997151294227,0.01618424190211,0.0123322119164237,0.0085412763088759,0.0054140908866813,0.0029210876038017,-0.0002343261732543,0.0062347604348489,0.0218966342671262,0.0071896963663273,-0.0028169708600441,-0.0079269602880134,-0.010534172763427,-0.0119189585289749,-0.0473071650960695,4
1964-01-31,0.6931600219555634,0.1943005181347157,1.818181818181808,-0.025678697590909,4.190426981863637,-0.0137640464299318,0.0085325437020542,0.0108117593383323,0.0108769378756443,0.0107780933420331,0.010692723646376,0.0106356097783941,-2.3077869572674103e-05,0.0352237942335142,0.0199663315798539,0.0119928948043517,0.0105406837694643,0.0103261805531635,0.0102993098133254,0.0102946701985757,0.0432901950467361,4
1964-02-29,0.3630227928405283,-0.0969618616677436,-3.5714285714285587,9.813050557333334,4.150553584277778,-0.0018853606827979,-0.0004332397126485,-0.003499017806027,-0.0050862256403602,-0.0060078542474119,-0.0066120871147485,-0.0070375180294751,0.0,0.0178708219116734,-0.0078421935389775,-0.0095238267544255,-0.0095268813782736,-0.0095151351236688,-0.0095117294536748,-0.0095104036763081,-0.0439413593221644,2
1964-03-31,0.3617097041704653,0.0970559689420946,0.0,19.99678025047619,4.218364628238096,0.0430504018577944,0.040642815069982,0.0330566948658641,0.0287711273451269,0.0262031915085305,0.0245131019864879,0.0233137622685053,0.0235753195739525,0.0667593357422442,0.0231600296603609,0.0171004366243998,0.0164128791036977,0.0163434942773579,0.0163366923532899,0.0163353319794015,0.0470557127919899,2
1964-04-30,0.3604060804032194,0.0323206205559145,-1.85185185185186,4.823250199818182,4.248954635363637,0.0028499116780329,-0.0031914381335323,-0.0004344376561885,0.0014519880574301,0.0026330388170625,0.0034182909771263,0.0039739540898047,0.0009626956269443,-0.0227359038801733,0.0016222147831874,0.0064203950241863,0.0071304940183178,0.0072328603376539,0.007251178521114,0.0072533336015212,0.002339690424711,2
1964-05-31,0.5208672200811115,0.0969305331179448,-3.773584905660377,-1.1450069378,4.20811670225,-0.0303193080718411,-0.0270093078698419,-0.0222340443479679,-0.0192032952998221,-0.0172811679565829,-0.0159841337554678,-0.0150506861784139,-0.0070321377010769,-0.0355242611699118,-0.0164739016914764,-0.0113569836337978,-0.0100544905778268,-0.0097243974872478,-0.0096435589969285,-0.0096197892318012,-0.0033402165705538,4
1964-06-30,0.5181682515141173,0.0968366688185895,1.9607843137255048,-0.9787252481818182,4.179019268181818,0.0072285670968754,-0.0045202119266248,-0.007183178529467,-0.0076643332951741,-0.0076635103338896,-0.0075755253970952,-0.0074936138700365,-0.0170597720553834,-0.0125268359818873,-0.014180023447059,-0.010201100162813,-0.0081290708174301,-0.0073353980896485,-0.0070531658231204,-0.0069635432312278,-0.0006081484778284,4
1964-07-31,0.5154971091569704,0.0322476620445044,-5.769230769230771,-1.095957506090909,4.345643775363636,-0.0327418352551266,-0.0320128446525446,-0.0229199204719775,-0.0137532605942214,-0.0060839845295226,7.074677147667074e-05,0.0049865137215758,0.0173352573590832,-0.0430904500638448,-0.0181500245210625,0.0044268363000576,0.0186349481006562,0.027018997205269,0.0319530038891457,0.0349210078622304,0.0133498076725286,4
1964-08-31,0.1030636955306363,0.096711798839455,2.0408163265306145,-1.0417026144761905,4.437193307761905,0.0160456964465871,0.0031121413679076,-0.0011922407791067,-0.0016298508143549,-0.0005078684961191,0.0011329911527875,0.002853623892604,0.0,-0.0024235087134723,-0.0107648532524338,-0.0062296283858629,0.0005499285846726,0.0064324888903488,0.0108672271234455,0.0140203109525272,0.0162683319760885,4
1964-09-30,0.1029575836400953,0.0966183574879098,2.0000000000000018,-0.8481345597142858,4.261778745190476,0.0278857644497321,0.027901302737096,0.022006969993209,0.0151452793469379,0.0087675804529199,0.0032183924253215,-0.0014942090684316,2.025064544786126e-05,0.0343309081834413,0.0198817126061523,0.0032187683015054,-0.0096826075951067,-0.0189014315054742,-0.0253408920824325,-0.02979948356104,-0.0261794417551585,4
1964-10-31,0.1028516900253073,0.1287001287001432,0.0,-0.7936463678095238,4.225853383095238,0.0049785119404868,0.0034167298584713,0.0017390521253188,0.0002499509665567,-0.0009818563346868,-0.0019852773239166,-0.0027904162351489,0.0,0.0037662965946192,0.0002159104910202,-0.0027837776274476,-0.0048971208774556,-0.0062802008405081,-0.0071425048535853,-0.0076655411039319,-0.0022597900039121,4
1964-11-30,0.8066360400897254,0.2892030848329119,-5.882352941176472,-0.5149117595555555,4.146709087333333,0.0206665155293586,0.0107877826582072,0.0043180127503468,-0.0002568630662794,-0.0035360673348905,-0.0059215184624471,-0.0077114538164607,-0.0170597720553834,0.0075801371931494,-0.0036792669387647,-0.0110181232574341,-0.0148856507585082,-0.0168068447006896,-0.0177617436934943,-0.0182344006707045,-0.0439769854006683,4
1964-12-31,0.8001814878228375,0.1281640499839698,4.166666666666674,1.1806197049545455,4.1252188419545455,0.0213376367222521,0.0186795189058475,0.0153963869141486,0.0118505381367333,0.0089809757244017,0.0067921563834998,0.0051321368075909,0.0,0.0095114201268424,0.0142965598262874,0.0046678375651612,-0.0006599071357827,-0.0031544035759507,-0.0042821924210789,-0.0047871258736664,0.0,2
1965-01-31,0.7938294118245093,0.0960000000000071,-1.999999999999991,-0.5354151042999999,4.4965443872,-0.0159125417552383,-0.0216204362544306,-0.0163873840681558,-0.0091975459070621,-0.0024220089536856,0.003578995911158,0.0088641310477994,0.0173558590546816,-0.027204089375859,-0.0178301952653607,0.0038820348373038,0.0186044051348792,0.028927276313426,0.0368007792442477,0.0431727027110409,0.0537019417635176,4
1965-02-28,0.4211569428960837,0.0,4.081632653061207,-0.906569816,4.821177727888889,0.0239431291016067,0.0169337078629003,0.0114339811929944,0.0084501655671305,0.0069831364683159,0.0063912113857211,0.006318613893482,-0.0077126839064408,0.0206587037388263,0.0034306287104928,-0.000124321401164,0.0005294443241161,0.0024389905505803,0.0047273309193991,0.0071137664283877,0.0015771097349586,2
1965-03-31,0.4193906500555178,0.0959079283887387,-7.843137254901955,-0.4621468623478261,4.240646378043478,0.0085913058492121,0.013578280077948,0.0119136437129243,0.0088053135736405,0.0052774792979755,0.0016535630520588,-0.0019442192621038,0.0031231484673142,0.0222172638928941,0.0135944216259806,0.004149446389231,-0.0042268432500858,-0.0119343985034541,-0.0190971407378819,-0.0257366589789437,-0.0089968868501579,2
1965-04-30,0.4176391106743615,0.2235707441711865,2.127659574468077,-0.3227829714285714,4.256099454142857,-0.0140365125192601,-0.0102745988790756,-0.0068567510133992,-0.0049832031528607,-0.0037773898622985,-0.0028721304271357,-0.0021355949152961,-0.0031134247794861,-0.0153600670960465,-0.0015440849933421,0.0002710409962587,0.0006365112948978,0.0011982450101031,0.0018419601076462,0.0024052510406302,0.0040165864249679,4
1965-05-31,0.7410534894645382,0.3186743148502202,-4.166666666666674,0.0266977586,4.19911534485,0.0008786703243823,-0.0004913000340416,0.0018877872609659,0.0023878604181419,0.0017816865424347,0.0007543596980468,-0.0003655336165958,0.0016928298840901,-0.0121663030838052,0.0052685212128267,0.005885750036094,0.0015755953815579,-0.0025613554367143,-0.0056827958868628,-0.0079084508468397,-0.0038756060782683,4
1965-06-30,0.7356022830772302,0.4129606099110505,0.0,0.0059078266818181,4.228166271681818,-0.0118892309730317,-0.0102909032136322,-0.00632055595736,-0.0033335446841437,-0.0013185887590725,6.99625650382174e-05,0.0010605077222156,0.0060695271972019,-0.015236076697361,-0.0026667656936492,0.003943643348848,0.0060991928201756,0.006701846851431,0.0068666680811648,0.0069069406494122,0.0023019623622035,4
1965-07-31,0.730230689453859,-0.0949066751028238,-4.347826086956507,-0.1707175122857143,4.240059080619047,-0.0026263980794579,-0.0003880437113902,0.0003115051257447,0.0008802405801471,0.0012668599229683,0.0015329340609226,0.001721437627477,0.0016799949363346,0.0038840603261445,0.0010979824973977,0.0021507080006957,0.002684873034044,0.0028081336727348,0.0028222980282415,0.0028187189971626,-0.0001973770779419,4
1965-08-31,0.7679672376499358,-0.0949968334388762,0.0,-0.0291578487272727,4.272792057818181,0.0193166859091717,0.0219851872476679,0.0196750543822126,0.0171460866770236,0.0153174252743883,0.0140291579184301,0.0131114330403265,-0.0007116569676431,0.0258364287928418,0.0199983996641617,0.0118098383050624,0.0088145432778246,0.0079866327343982,0.0077749328702338,0.0077327524014285,0.0079053113271894,4
1965-09-30,0.7621144483730635,0.221870047543593,-2.272727272727282,-0.5438046977142857,4.881747159142857,0.0384160549728296,0.0279306151234786,0.017911358445845,0.0127809109632841,0.0105899536220523,0.0099952018622804,0.0102926691152132,0.0187390168469516,0.0369174839798687,0.0040520075855763,-0.0029403152175387,-0.0001626894940964,0.0046207814887444,0.0096033243012934,0.0144489190628012,-0.0114393961141309,4
1965-10-31,0.7563501942622786,0.0948766603415585,-2.3255813953488302,0.1173597889999999,4.3840541679,0.0143588771991509,0.0096013970926944,0.0146196204734971,0.0178313401877865,0.0190198750683985,0.0189779104369449,0.0182216134711181,0.0017233523081863,-0.0073366875233469,0.0178827417996034,0.0276286594501775,0.0258592685884355,0.0212469682613298,0.0162644597445349,0.0114178223956549,0.0152763552535435,4
1965-11-30,0.8112784371384407,0.3159557661927437,-2.3809523809523947,0.4215053948421053,4.495094239842105,0.0242191217571252,0.0267876207657347,0.0268931369952023,0.0265201538012385,0.0262598020420141,0.0260922538774828,0.0259773320767451,0.0646845541032123,0.0255262462519607,0.028838661308721,0.0258713038267772,0.0252563624662789,0.0252584051740052,0.0253040639263593,0.0253229758249771,0.0421257794889284,4
1965-12-31,0.8047496765397399,0.3149606299212681,-2.439024390243893,2.5660671634545453,4.656277389409091,0.0831756301035275,0.0789473327259615,0.0678805013254384,0.0603287871563109,0.0554420283106928,0.0521332349338699,0.0497727077477652,0.0245153546943188,0.0974660010360533,0.0559678280092876,0.0409168568758009,0.0370998661051695,0.0361591119109381,0.0359298006942647,0.0358764306365979,0.0182381560034508,2
1966-01-31,0.7983251574176675,0.0941915227629541,0.0,4.341309431333333,4.751864467666667,0.0325015149486933,0.0300837985437814,0.0269924404552339,0.0253699726063043,0.0243899742390569,0.0237448868872574,0.0232826711518558,-0.0006653022293533,0.0416528459000671,0.0217928688182649,0.0205949016334492,0.0205301418093544,0.0205271530928048,0.0205271530928048,0.0205271530928048,0.0446783854715284,2
1966-02-28,0.1138234886371103,0.6273525721455453,-5.000000000000004,9.837594113684212,4.93916282368421,0.0056585371837967,0.0212488379712376,0.0273243114565644,0.0303564948494923,0.0321782579303959,0.0333895309631406,0.0342501724451913,0.0626881694035692,0.0271558488606877,0.0391703728676497,0.0394098127273345,0.0394142431192321,0.0394142431192321,0.0394142431192321,0.0394142431192321,0.0189289066187974,2
1966-03-31,0.1136940780710471,0.3117206982543585,0.0,18.71909228391304,4.923806538782609,-0.00181550025107,-0.0012421162719709,-0.0018551910027058,-0.0021662355379774,-0.00236101826009,-0.0024883380777117,-0.0025786122319226,0.0,0.005712325963604,-0.0028733502877867,-0.0031042861879164,-0.0031085353491362,-0.0031085353491362,-0.0031085353491362,-0.0031085353491362,-0.0055817982550161,2
1966-04-30,0.113564961435153,0.3107520198881275,0.0,9.49576186635,4.76935794655,-0.0078832898004803,-0.0197210191544496,-0.0236665124655853,-0.0256210026018026,-0.0267788960772489,-0.027552541654384,-0.02810147299509,-0.0597712397305091,-0.0283711047907482,-0.0313641473130045,-0.0313658579659594,-0.0313658579659594,-0.0313658579659594,-0.0313658579659594,-0.0313658579659594,-0.0122791117208599,2
1966-05-31,0.2822775235679531,0.2168525402726162,2.631578947368429,-3.9143778789523807,4.821283508857142,0.0278796031129271,0.0193407300482506,0.0164939999695687,0.0150837600733413,0.0142362447095036,0.0136779251909526,0.0132810175751758,0.0286240668816577,0.0121225630938877,0.0108862949859604,0.0108862949859604,0.0108862949859604,0.0108862949859604,0.0108862949859604,0.0108862949859604,0.0006961705223158,4
1966-06-30,0.2814829604379287,0.0927357032457498,-2.564102564102566,-6.891849113409091,4.877605669818181,0.0130077126050505,0.0121563085774811,0.0119891493636006,0.0119138919941341,0.0118703193827398,0.0118359953832072,0.0118134227072541,0.0343925092669634,0.0108244236518963,0.0116058657630258,0.0116765749288192,0.0116803460843284,0.0116812888732056,0.0116812888732056,0.0116812888732056,0.0051771888585296,4
1966-07-31,0.2806928578718892,0.2161828289067413,0.0,0.05761304565,5.1505045898,0.0327773407210558,0.0400493025155148,0.0450020056494799,0.0477140340010406,0.0493621821298941,0.0504613661291453,0.0512462530283743,0.0464735447734789,0.0357067396945547,0.0533332463492304,0.0556409286270769,0.0559158192553714,0.0559445629514487,0.0559486633248624,0.0559486633248624,0.0638643648256571,4
1966-08-31,0.2734678096302678,0.6163328197226425,0.0,8.98122117752174,5.508062891130435,0.0575506515291839,0.0658587738653573,0.0673788151322647,0.067923979689467,0.0682279184247123,0.0684297158186104,0.0685723893258245,0.0463370142189873,0.0749627696592065,0.0714985737895494,0.0697139595322582,0.0694559716482772,0.0694275518769715,0.0694233991634412,0.0694233991634412,0.0573802329511348,2
1966-09-30,0.2727220027429755,0.3062787136294043,-2.631578947368407,12.85795850509524,5.451033652952381,0.0461172243886141,0.0194769877399485,0.0094384404562779,0.0044331822606382,0.0014496081049653,-0.0005310111134255,-0.0019442678533587,-0.0198373538971198,0.0034059245707718,-0.009744551731401,-0.0103300326906764,-0.0103526875914832,-0.0103542499602032,-0.0103542499602032,-0.0103542499602032,-0.0213838046484786,2
1966-10-31,0.2719802527506143,0.3053435114503955,0.0,4.04306679005,5.1976804529,-0.0435773986555569,-0.0449454459264815,-0.0454526354252305,-0.0457089235405028,-0.0458621338715242,-0.0459682340695227,-0.0460386399706994,-0.0129746040516872,-0.0454859286398194,-0.0464752860313946,-0.0464771205459515,-0.0464771205459515,-0.0464771205459515,-0.0464771205459515,-0.0464771205459515,-0.0224340364758175,2
1966-11-30,0.2952644381596592,0.0913242009132453,-2.7027027027027084,1.0532812818421051,5.303749817789473,0.0033194175908293,0.0089405204675738,0.012591117410232,0.0145323254091014,0.0157029640404546,0.0164866532276248,0.0170451867464684,0.0151396715978582,0.0057395704945959,0.0191207732212876,0.0203196230629598,0.0204006307868944,0.0204077189627385,0.0204077189627385,0.0204077189627385,0.0257095774949178,4
1966-12-31,0.2943951938445988,0.1216545012165504,5.555555555555558,3.4905756022380947,4.940506881238095,-0.0605238726533121,-0.0621798701106857,-0.064153626671347,-0.0652352233751649,-0.0658849490658768,-0.0663202057549908,-0.066629229200221,-0.0609628460402902,-0.0575054119799472,-0.0673664896409308,-0.0684084393095764,-0.068481498803011,-0.0684879695174283,-0.0684879695174283,-0.0684879695174283,-0.0777947894108384,2
1967-01-31,0.2935310525334911,-0.0607533414337835,2.631578947368429,1.9431135329523808,4.652551558619048,-0.0897867070423236,-0.079011460836298,-0.0724553489848326,-0.0689404641387567,-0.06681484462011,-0.0653965802600958,-0.0643837370878634,-0.0678780943148393,-0.0823698933169172,-0.0608878123165571,-0.0585470748631091,-0.0583137672191443,-0.0582906348673937,-0.0582877433234247,-0.0582867794754351,-0.0659079759960143,2
